,Character Count,Date,Number Tagged,Polarity,Sentiment,Subjectivity,Text,Word Count
0,137.0,2019-06-29 15:16:09,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/XDRcSddYQ4,16.0
1,140.0,2019-06-29 15:16:03,2.0,0.09166666666666666,positive,0.45,"@NicWebster13 @GrantWahl If true, it seems odd the WNT home jersey has smashed sales records and Nike is now sellin… https://t.co/DWXjOIe4XW",21.0
2,137.0,2019-06-29 15:16:01,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/LuGSS0qs14,16.0
3,137.0,2019-06-29 15:15:54,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/4UmZHE0Wkc,16.0
4,137.0,2019-06-29 15:15:50,0.0,0.0,neutral,0.0,"~ REDUCED! ~
Check out HURLEY ~ Nike Dri-Fit Outback Hat Gray L-XL -#elastic #snapback #hat #baseball #cap - NWT… https://t.co/fmvBpK5LVZ",20.0
5,140.0,2019-06-29 15:15:49,1.0,0.0,neutral,0.0,"Cop or Pass?
・・・
@sizeofficial Exclusive Nike Shox TL ‘Viotech’. Launching 06/07/19
-
#SizeOfficial#size #NikeShoxT… https://t.co/jB7v7pND6L",12.0
6,137.0,2019-06-29 15:15:47,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/3ylvMY86Dl,16.0
7,137.0,2019-06-29 15:15:33,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/ZQUAHtkCTE,16.0
8,83.0,2019-06-29 15:15:31,0.0,0.0,neutral,0.0,"Nike Women's Air Foamposite One 'USA' - July 1, 2019 |$230| https://t.co/GAhOsecpW7",12.0
9,137.0,2019-06-29 15:15:25,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/CVBYWWP4aK,16.0
10,137.0,2019-06-29 15:15:20,0.0,0.13636363636363635,positive,0.45454545454545453,"New Era Houston Oilers SnapBack, My Hero Academia Shoto Todoroki T-Shirt, LeBron 3 Houston Oilers shoes #outfits… https://t.co/SsFv9wubZP",18.0
11,82.0,2019-06-29 15:15:18,0.0,0.0,neutral,0.0,Nike Official Unveils Giannis Antetokounmpo's Zoom Freak 1 https://t.co/ETFNmIPrMG,9.0
12,137.0,2019-06-29 15:15:16,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/WyJrTLXDHt,16.0
13,114.0,2019-06-29 15:15:08,1.0,0.0,neutral,0.0,@RealMattCouch Of course not. She is sponsored by Nike. Nike hates Trump. Expect an ad a la Kapernick any day now.,21.0
14,133.0,2019-06-29 15:15:08,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/7Cq1EiYk4c https://t.co/Gt2fOaQGpC",18.0
15,103.0,2019-06-29 15:15:06,1.0,0.0,neutral,0.1,"@JackStraughan10 Yeah there is big rumours it could be nike . 

I dont mind nike adidas is just a fav .",21.0
16,137.0,2019-06-29 15:14:57,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/D5rQ9uMXNW,16.0
17,42.0,2019-06-29 15:14:50,0.0,0.0,neutral,0.0,Facts 😭😭 Nike dunk https://t.co/WJ5EzziB6D,5.0
18,137.0,2019-06-29 15:14:49,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/YK8t20m8Bu,16.0
19,137.0,2019-06-29 15:14:41,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/4oz3jjEEGK,16.0
20,17.0,2019-06-29 15:14:40,1.0,0.0,neutral,0.0,@WhyPreeLdn *Nike,2.0
21,76.0,2019-06-29 15:14:19,0.0,0.0,neutral,0.3,"NIKE W Blazer Low Le, Chaussures de Basketball Femme https://t.co/L7oRI0lDzX",10.0
22,130.0,2019-06-29 15:14:09,0.0,0.09833333333333334,positive,0.44333333333333336,"Youth Sizes 7Y via Nike US 
GS Air Jordan 1 High Retro OG ""Black Gym Red"" with free shipping  

BUY HERE:… https://t.co/d2CTUKFj26",23.0
23,85.0,2019-06-29 15:14:07,1.0,0.0,neutral,0.0,@mersey_reds19 Adidas is my favourite but I think Nike would make a banging LFC kit 🔥,16.0
24,48.0,2019-06-29 15:14:05,1.0,0.0,neutral,0.0,@Samantha_ubs LOOOOOLLL 🤣🤣🤣 nike bien t ancetres,7.0
25,83.0,2019-06-29 15:13:59,0.0,0.1,positive,0.4,Sizes 12+ direct at Nikestore -&gt; https://t.co/yP5e9Lh8MD https://t.co/eauWoHeJTe,8.0
26,139.0,2019-06-29 15:13:58,0.0,0.1,positive,0.4,"So I told these mfs to be at my house by 2 OCLOCK And they didn’t pull up till damn near 4😑 anyways, Callie pulled… https://t.co/UORgy4WdZZ",26.0
27,137.0,2019-06-29 15:13:56,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180… https://t.co/x4UpsQUpZx,16.0
28,25.0,2019-06-29 15:13:46,0.0,-0.1,negative,0.1,Who got Nike military 10%,5.0
29,140.0,2019-06-29 15:13:33,0.0,0.4,positive,0.8,Free kids sports/fitness clinic  at Victor Valley Community College presented by Nike. Saturday and Sunday 8am to 1… https://t.co/pBRg1isVrk,20.0
30,136.0,2019-06-29 15:13:29,0.0,0.0,neutral,0.0,Nike Air Max 720 Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange Style Code: CK5033-400 Price: $180 https://t.co/YCIfVx40JY,16.0
31,133.0,2019-06-29 15:13:27,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/oX7swxf5lc https://t.co/0UEj4Cckwb",18.0
32,140.0,2019-06-29 15:13:25,1.0,0.3854166666666667,positive,0.525,Hey @Nike I just ran my first half marathon ever! Are you proud?! Well I would love to show you it but the Nike Run… https://t.co/EiCCfjM2ZS,26.0
33,121.0,2019-06-29 15:13:24,0.0,0.4,positive,0.8,"J Crew x Nike Killshot 2 restocked with FREE shipping

No code needed, click here to order -&gt;… https://t.co/ofRYVyf2xb",18.0
34,140.0,2019-06-29 15:13:22,0.0,0.5,positive,0.5,"With his break-out season being capped off with the NBA Most Valuable Player Award, the Milwaukee Bucks' Giannis An… https://t.co/BbVUPHgvDN",20.0
35,138.0,2019-06-29 15:13:21,1.0,0.16666666666666666,positive,0.5666666666666668,"😲 Larger size options are direct from @nikestore + FREE shipping:

https://t.co/sbwB43koXE
https://t.co/sbwB43koXE https://t.co/8q3QSFqCO6",12.0
36,137.0,2019-06-29 15:13:07,0.0,0.0,neutral,0.0,"Nike Air Max 720
Color: Celestine Blue/Racer Blue-Metallic Silver-Team Orange
Style Code: CK5033-400
Price: $180… https://t.co/exBDepN793",13.0
37,123.0,2019-06-29 15:13:06,0.0,0.06818181818181818,positive,0.2772727272727273,Framed Kristaps Porzingis New York Knicks Signed Nike Blue Swingman Jersey https://t.co/SH7O6m0xAz… https://t.co/VUWFHTgbpg,13.0
38,140.0,2019-06-29 15:13:05,1.0,-0.375,negative,0.625,"@m7md1428 We're unable to send the item to Saudi Arabia, we're sorry. This is due to the distribution contract we h… https://t.co/VXboKVuHth",22.0
39,47.0,2019-06-29 15:13:04,0.0,0.10000000000000002,positive,0.3833333333333333,just to clear the air . https://t.co/hAjHa8kTvS,7.0
40,139.0,2019-06-29 15:13:02,1.0,0.2,positive,0.2,"@The1stPercent I heard something like this a while ago, but i didn’t know it was that much. I knew they were clear… https://t.co/egNmTzYaT4",23.0
41,140.0,2019-06-29 15:12:59,5.0,0.25,positive,0.3333333333333333,"@iamjeffreyjason @Nike @nikebasketball @Giannis_An34 @kustoo I still prefer the orange that are coming out first, b… https://t.co/lYVW0FPq5q",17.0
42,111.0,2019-06-29 15:12:51,1.0,-0.2,negative,0.6,"@MeredithFrost Damn Nike, I’d wear those as work boots everyday......... you just know Bruce has steel toes no?",18.0
43,19.0,2019-06-29 15:12:40,1.0,0.0,neutral,0.0,@damngiveaways Nike,2.0
44,19.0,2019-06-29 15:12:38,1.0,0.0,neutral,0.0,@damngiveaways nike,2.0
45,121.0,2019-06-29 15:12:36,0.0,0.07866666666666668,positive,0.37466666666666665,"Big sizes via Nike US 
Air Jordan 1 High Retro OG ""Black Gym Red"" with free shipping 

BUY HERE:… https://t.co/NzHekAVX1c",20.0
46,121.0,2019-06-29 15:12:32,0.0,0.4,positive,0.4,Check out what I just added to my closet on Poshmark: Nike Dri Fit Tennis/Golf Skirt Size Small.… https://t.co/rKYZoQO33k,19.0
47,126.0,2019-06-29 15:12:25,0.0,0.08,positive,0.26999999999999996,"Ad: Sizes 12+ on Nike desktop
Air Jordan 1 Retro High OG 'Black/Gym Red'
=&gt; https://t.co/EmTIt08cEt https://t.co/6vLQU6tCTO",15.0
48,133.0,2019-06-29 15:12:15,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/vpO6CEYWiu https://t.co/18PYzYpJ0B",18.0
49,53.0,2019-06-29 15:12:08,0.0,0.0,neutral,0.0,#Nike Zoom Freak 1 'All Bros' https://t.co/8H4O3QCZt8,7.0
50,121.0,2019-06-29 15:11:44,1.0,-0.07142857142857142,negative,0.14285714285714285,@KicksDealsCA Can someone please explain to me why Nike needs this shoe to be so limited it’s gone before anyone can Cop?,22.0
51,140.0,2019-06-29 15:11:38,0.0,0.0,neutral,0.0,What are you #BlackPeople supposed to think/understand about it? #ShameAndName? #Boycott? #Polarization? #Marketing… https://t.co/vyiKY9LPXE,14.0
52,126.0,2019-06-29 15:11:37,0.0,0.0,neutral,0.0,Nike Mens Rosherun Black/Anthracite/Sail Running Shoe 10.5 Men US https://t.co/1wQT4VqGsL (via Amazon) https://t.co/m3CsqXGQEr,13.0
53,120.0,2019-06-29 15:11:35,0.0,0.05333333333333334,positive,0.2133333333333333,(eBay Sponsored) Size 9 men's NIKE AIR FORCE 1 HIGH ABC PREMIUM iD AH2474 -992 blue white Black… https://t.co/976AAPZ4yj,19.0
54,119.0,2019-06-29 15:11:35,0.0,0.11666666666666668,positive,0.4166666666666667,(eBay Sponsored) Nike Training Pants Size XL Black Mens Dri Fit Elite Elastic Waist Mesh Lined… https://t.co/axlTYOW5ux,17.0
55,130.0,2019-06-29 15:11:32,0.0,0.09,positive,0.2542307692307692,"Jordan 1 Retro High OG “Gym Red” straight to cart on regular Nike site

Link -&gt; https://t.co/baXbfqnTrL https://t.co/NPJDqhLJ39",17.0
56,114.0,2019-06-29 15:11:31,0.0,0.08,positive,0.26999999999999996,"Ad: 7Y on Nike US
Air Jordan 1 Retro High OG 'Black/Gym Red'
=&gt; https://t.co/g3t1MksQ5h https://t.co/wKQR0SkQO7",14.0
57,22.0,2019-06-29 15:11:28,0.0,0.0,neutral,0.0,"deus d nike , nikeboyz",5.0
58,122.0,2019-06-29 15:11:19,0.0,0.13636363636363635,positive,0.45454545454545453,Check out what I just added to my closet on Poshmark: 🆕 Womens Brand New Nike®️ Running Tank Top.… https://t.co/SYJZaCwQb5,20.0
59,80.0,2019-06-29 15:11:18,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/VhGvycD8Bq",9.0
60,140.0,2019-06-29 15:11:16,0.0,0.0,neutral,0.0,Thank you coaches for putting us on your recruiting lists for July!! We will be at Hoosier Heat (Indiana) July 5th-… https://t.co/04jWT8wuZJ,22.0
61,140.0,2019-06-29 15:11:15,1.0,0.25,positive,0.3,SHOUT OUT TO @atmosnyc  FOR THE “ GYM RED AIR JORDAN 1 “ ❗️🚨 THANK FOR THE LOVE ALWAYS 💯❤️ 🔥🎥📈#offwhite #moma #nike… https://t.co/FF6cImQacP,25.0
62,129.0,2019-06-29 15:11:15,0.0,-0.05,negative,0.2,Check out what I just added to my closet on Poshmark: Nike Women’s Blue Dri-Fit Partial Zip Pullover- S.… https://t.co/ZDM0Mrh80e,20.0
63,82.0,2019-06-29 15:11:09,1.0,0.0,neutral,0.0,Nike sponsoring the hotties this summer @theestallion!!!!! https://t.co/2U6OwwjBst,8.0
64,80.0,2019-06-29 15:11:09,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/kl93wLTP3m",9.0
65,140.0,2019-06-29 15:11:08,0.0,0.0,neutral,0.0,Check out what I just added to my closet on Poshmark: Nike Flex Supreme TR3 Training Shoes. https://t.co/QYecWjpCEu… https://t.co/KZL2JO3OoD,19.0
66,80.0,2019-06-29 15:11:02,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/88WoQ6xhTu",9.0
67,80.0,2019-06-29 15:10:50,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/OBzso4NUNc",9.0
68,113.0,2019-06-29 15:10:49,0.0,0.4000000000000001,positive,0.7000000000000001,Lol moment: All my photos don’t show my shoes cause my Nike slides were the only shoes that could fit my fat foot,23.0
69,140.0,2019-06-29 15:10:44,0.0,0.5,positive,0.5,"ENDING TONIGHT
8:30 EST

Chicago Bulls fans, this was made for you.  #NBADraft #NBADraft19 #NBA
#Nike Air More Upte… https://t.co/L6VAr3sTRX",18.0
70,115.0,2019-06-29 15:10:30,0.0,0.0,neutral,0.0,Nike Zoom LeBron 3 QS “Houston All-Star” purchase for $175.00 =&gt; https://t.co/GgDvqbz2DL https://t.co/QVxV2g7gdk,13.0
71,80.0,2019-06-29 15:10:19,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/nVmphdC14s",9.0
72,82.0,2019-06-29 15:10:14,0.0,-0.625,negative,1.0,"Used to be making Mad Nike sbs, had me feeling like Virgil https://t.co/5EAeAfNKQH",13.0
73,37.0,2019-06-29 15:10:13,2.0,-0.75,negative,0.8,@KinDeeSins @Nike I’m fucking saying!,5.0
74,137.0,2019-06-29 15:10:12,0.0,0.15212121212121213,positive,0.5115151515151514,"New Kicks👟🔥
NIKE AIR JORDAN 1 RETRO HIGH OG GYM RED🏀🔥
#NIKE #AIRJORADN1 #RETORO #HIGH #OG
#GYMRED
#ナイキ #エアジョーダン1… https://t.co/usD4yFRjIQ",16.0
75,80.0,2019-06-29 15:10:10,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/UJfpoSaO5s",9.0
76,19.0,2019-06-29 15:10:01,1.0,0.0,neutral,0.0,@damngiveaways Nike,2.0
77,110.0,2019-06-29 15:10:00,0.0,0.0,neutral,0.0,"Nike Air Max 270 React
Release Date: July 3rd, 2019
$150 
=&gt;https://t.co/k1p2M8tqTs https://t.co/mvRnYmyY1D",11.0
78,80.0,2019-06-29 15:09:54,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/nu5TmtDU4P",9.0
79,97.0,2019-06-29 15:09:53,0.0,0.0,neutral,0.0,bron getting AD his money through space jam 2 and getting rid of that lawsuit with nike for kawhi,19.0
80,80.0,2019-06-29 15:09:47,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/2kVD9796ky",9.0
81,19.0,2019-06-29 15:09:35,1.0,0.0,neutral,0.0,@damngiveaways Nike,2.0
82,80.0,2019-06-29 15:09:30,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/BKTpgZQSQk",9.0
83,78.0,2019-06-29 15:09:28,2.0,0.0,neutral,0.0,@nicekicks @Nike  send me a size 10 of each please 🙏🏼 DM me for the address 😂😂,18.0
84,101.0,2019-06-29 15:09:20,1.0,0.0,neutral,0.0,Maybe @Nike can subsidize the discrepancy in the #USWNT bonus structure then? https://t.co/j3rDMZLoQs,13.0
85,144.0,2019-06-29 15:09:16,0.0,-0.2,negative,0.3,Check out what I just added to my closet on Poshmark: Nike Navy &amp; Green Track Jacket M. https://t.co/kVXi663WKz via… https://t.co/6QSLIQe4we,21.0
86,131.0,2019-06-29 15:09:02,1.0,0.0,neutral,0.0,Check out what I just added to my closet on Poshmark: Nike gym shoes size 6. https://t.co/PFFIGhyqvl via @poshmarkapp #shopmycloset,20.0
87,55.0,2019-06-29 15:08:51,1.0,0.43333333333333335,positive,0.8333333333333334,@KicksDealsCA Easy cop on Nike. https://t.co/B8cBRKJtdx,6.0
88,68.0,2019-06-29 15:08:43,0.0,0.1,positive,0.175,this exact thing happens to my feet with the grey nike running shoes,13.0
89,80.0,2019-06-29 15:08:41,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/37x8nttLeK",9.0
90,127.0,2019-06-29 15:08:39,0.0,-0.16666666666666666,negative,0.43333333333333335,Check out what I just added to my closet on Poshmark: COLE HAAN Nike Air Black Suede Slip On Wedges 9.… https://t.co/PW74qNT1wT,22.0
91,125.0,2019-06-29 15:08:26,0.0,0.0,neutral,0.0,Check out what I just added to my closet on Poshmark: Nike Sportswear• Men’s White/Tan Polo• Size L.… https://t.co/1EgMe65rfM,19.0
92,90.0,2019-06-29 15:08:18,0.0,0.0,neutral,0.0,Nike Inc $NKE Receives $87.39 Consensus Target Price from Analysts https://t.co/3HaBbWIkCs,11.0
93,129.0,2019-06-29 15:08:10,1.0,0.0,neutral,0.0,Ad: Select styles from @Giannis_An34 Freak Apparel Collection dropped today =&gt; https://t.co/DzqYD2KkXZ https://t.co/Z5A5qPm30l,13.0
94,97.0,2019-06-29 15:07:59,0.0,0.13636363636363635,positive,0.45454545454545453,Sneak peek: Giannis' new Nike about to hit stores https://t.co/5dvGsEhuor https://t.co/fXXefUjpnA,11.0
95,95.0,2019-06-29 15:07:45,0.0,0.16,positive,0.5399999999999999,"Still can't believe dudes wore Sperrys with high Nike socks in high school.

It's me. I'm dudes",16.0
96,140.0,2019-06-29 15:07:45,1.0,0.37878787878787873,positive,0.7515151515151516,"NEW at @nikestore 👌🏻

Nice sizes for the sail/gum-midnight Nike Killshot 2 can be picked up for $90 + FREE shipping… https://t.co/ZUBgmuJjdR",21.0
97,137.0,2019-06-29 15:07:40,0.0,0.5,positive,0.5,Ok fashion boy Nad is on it again. Creps #nike socks #rebel8 shorts #billionaireboysclub shirt #bathingape watch… https://t.co/5YyFLkZVSq,18.0
98,35.0,2019-06-29 15:07:32,0.0,0.0,neutral,0.0,nike airforce or nike cortez?? ☹️☹️,6.0
99,140.0,2019-06-29 15:07:30,1.0,0.0,neutral,0.0,@VegasDUCKfan58 But then you're not giving money to Washington or Adidas who supports Washington🤷‍♂️ I haven't boug… https://t.co/wY1NCZ3IVW,18.0
100,67.0,2019-06-29 15:07:17,1.0,0.0,neutral,0.125,@KicksDealsCA Anywhere else I can cop? FL no luck. And same w/ Nike,13.0
101,140.0,2019-06-29 15:07:14,5.0,0.0,neutral,0.0,@iamjeffreyjason @Nike @nikebasketball @Giannis_An34 @kustoo idrk how i feel about these yet tbh like the colors ar… https://t.co/trSyakxWRU,18.0
102,139.0,2019-06-29 15:07:14,0.0,-0.010101010101010102,negative,0.20707070707070707,"The new 2019/20 #PrestonNE away kit by #Nike, they have scrapped the previous red away kit that was released along… https://t.co/Kv1VGjtPZs",21.0
103,40.0,2019-06-29 15:07:11,3.0,-0.6999999999999998,negative,0.6666666666666666,@etimb01 @BAWSE_NIKE @ManUtd Bad belle 🤣,6.0
104,77.0,2019-06-29 15:06:51,0.0,0.0,neutral,0.0,The 34 logo on the Nike Freak 1s is borderline genius https://t.co/0aWsJeNpct,12.0
105,80.0,2019-06-29 15:06:46,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/09wvkH6sGd",9.0
106,44.0,2019-06-29 15:06:38,0.0,0.0,neutral,0.0,Nike Air Max 97 🙈😍📦📬 https://t.co/riRDiBnnpy,6.0
107,96.0,2019-06-29 15:06:33,1.0,0.0,neutral,0.0,"@PrasadsanjayS13 Hey Prasad, cop your Indian Cricket Team Jersey at select Nike stores in India.",15.0
108,87.0,2019-06-29 15:06:24,0.0,0.0,neutral,0.0,"craving validation like a Nike tick ✍✔

https://t.co/aqG8Hp8ghQ https://t.co/IhnUAgB4cF",8.0
109,90.0,2019-06-29 15:05:48,1.0,0.4,positive,0.8,"@Jameel_Young We got you, Jameel. Grab the Nike Free RN 5.0, here: https://t.co/OVn9NdZ9Wz",13.0
110,102.0,2019-06-29 15:05:42,0.0,0.0,neutral,0.0,Nike Releases An Air Force 1 Inspired by Dennis Rodman https://t.co/nwiZRYHoda https://t.co/tSExOdvfUi,12.0
111,103.0,2019-06-29 15:05:31,0.0,-0.2,negative,0.3,Draymond Green literally has a hundred million dollar contract with the warriors.  And has a Nike deal.,18.0
112,114.0,2019-06-29 15:05:30,0.0,0.0,neutral,0.0,#SneakerBar Nike Releases An Air Force 1 Inspired by Dennis Rodman https://t.co/QqfQgNxoI3 https://t.co/dIaFaLgs4Q,13.0
113,45.0,2019-06-29 15:05:24,2.0,-0.8,negative,0.9,"@BAWSE_NIKE @ManUtd Malice, hate, jealousy...",5.0
114,127.0,2019-06-29 15:04:58,0.0,0.6,positive,0.55,#nike #cooltrainers bit pricey but good quality £190 - more pics on our website https://t.co/YYjAsBu8hU https://t.co/BrYR72S8Ng,16.0
115,80.0,2019-06-29 15:04:45,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/MiacRPuyXW",9.0
116,80.0,2019-06-29 15:04:44,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/8obaCulvHD",9.0
117,80.0,2019-06-29 15:04:42,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/cc2QlhJde0",9.0
118,136.0,2019-06-29 15:04:39,0.0,0.0,neutral,0.0,Sponsored: Nike Air Max 90 Grey/Pink/Volt $76 shipped at Jimmy Jazz (Retail $110) through 7/2 with code 4THJULYA https://t.co/0YZXLsgnQ1,19.0
119,103.0,2019-06-29 15:04:39,0.0,0.0,neutral,0.3,"Haven’t hit on my personal Nike account since Couture 1’s 

BS Nike scanning my Nike pass for nothing 🤡",19.0
120,136.0,2019-06-29 15:04:31,0.0,0.0,neutral,0.13333333333333333,Zen Walk #proyou #iam #zen #proyoupodcastbytjd #youareworthit #thankful #spiritual #faith #balance #ocean #nike… https://t.co/26vDZUFz9m,14.0
121,102.0,2019-06-29 15:04:27,0.0,0.0,neutral,0.0,Nike Releases An Air Force 1 Inspired by Dennis Rodman https://t.co/4bNlnoEcup https://t.co/FUgifx6H54,12.0
122,80.0,2019-06-29 15:04:26,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/T737KeQEZS",9.0
123,123.0,2019-06-29 15:04:23,0.0,0.0,neutral,0.0,"Nothing like getting that dub while waiting in line at Disney! #DisneyMagic
https://t.co/K2yUlDIeGd https://t.co/FtUuEj2Dfz",13.0
124,17.0,2019-06-29 15:03:55,1.0,0.0,neutral,0.0,@sleepyrahaf Nike,2.0
125,75.0,2019-06-29 15:03:55,0.0,0.0,neutral,0.0,Brokerages Set Nike Inc $NKE Price Target at $87.39 https://t.co/s4AxarDgVb,10.0
126,67.0,2019-06-29 15:03:55,0.0,0.0,neutral,0.0,Nike Swoosh Series .... LETS GO ELITE !!!!! https://t.co/W1CFyQ7hwv,9.0
127,99.0,2019-06-29 15:03:53,0.0,0.0,neutral,0.0,"Edward Lear (London 1812-1888 San Remo) 
The Temple of Nike Apteros, Athens https://t.co/bRMvkMPRmI",13.0
128,40.0,2019-06-29 15:03:53,0.0,0.13636363636363635,positive,0.45454545454545453,My new bag #Nike https://t.co/F3WH3OPrUd,5.0
129,55.0,2019-06-29 15:03:52,0.0,0.0,neutral,0.0,Nike sponsorship coming soon 👀🤔 https://t.co/4sBpWepdZ0,6.0
130,140.0,2019-06-29 15:03:52,0.0,0.0,neutral,0.09999999999999999,"Apple, Google, Amazon, Nike, foregin oil, all got low tax rates to take our middle American jobs away, Americans do… https://t.co/AIRtXO9lYP",21.0
131,138.0,2019-06-29 15:03:52,1.0,0.0,neutral,0.05,"Yes, it is that time... @equinox time!!! #hustle and #grind to the #gym... #sweat outside to go and sweat inside!… https://t.co/pZpF4P0nre",21.0
132,61.0,2019-06-29 15:03:41,1.0,0.0,neutral,0.0,"@Arfhmn_ https://t.co/Zg4D0N5Gbs 30 min
Hoopstation 5 min
😭😭😭",6.0
133,80.0,2019-06-29 15:03:35,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/agaI4A8UHq",9.0
134,80.0,2019-06-29 15:03:34,0.0,0.0,neutral,0.0,"Nike Air Max 720 WMNS
Style Code: AR9293-104
Price: $180 https://t.co/85pSCNStuG",9.0
135,60.0,2019-06-29 15:03:30,2.0,0.0,neutral,0.0,@itsjwills @VenisonMaw Nike AU store was tumbleweeds today 😂,9.0
136,32.0,2019-06-29 15:03:20,2.0,0.0,neutral,0.0,@Omair320 @KicksDealsCA on nike?,4.0
137,27.0,2019-06-29 15:03:08,0.0,0.0,neutral,0.0,Nike snkrs app so trash bro,6.0
138,49.0,2019-06-29 15:03:08,0.0,0.0,neutral,0.0,Nike x KKK - Just burn it https://t.co/t6slHgxCW6,8.0
139,74.0,2019-06-29 15:03:01,2.0,0.7,positive,0.6000000000000001,"@Join_Wolfpack @Nike thank you guys , good morning https://t.co/aN138fThfO",9.0
140,117.0,2019-06-29 15:03:00,6.0,-0.15,negative,0.6,@TWBFarms @JoeWStanley @agricontract @Nike @TheFarmingForum @mydirectdriller Sorry if I am  generalising too much....,14.0
141,135.0,2019-06-29 15:02:33,8.0,0.0,neutral,0.0,@aawagner011 @HuntTheJones @FrommJake @usnikefootball @UGAFBEquipment @KirbySmartUGA @FootballUGA @GASportsNow… https://t.co/nA5GKqmECb,9.0
142,40.0,2019-06-29 15:02:33,0.0,0.0,neutral,0.0,Timberlands with Nike shorts to end June,7.0
143,129.0,2019-06-29 15:02:32,0.0,0.0,neutral,0.0,"Nike SB Blazer “Team Red” 
Release Date: July 1st, 2019
$85
Color: White/Team Red
Style Code: CJ6983-101… https://t.co/VFZgJQrPQl",15.0
144,54.0,2019-06-29 15:02:17,5.0,0.0,neutral,0.0,@svqjournalist Hello @Nike @adidasUS @striderite @KEEN,6.0
145,140.0,2019-06-29 15:02:16,1.0,0.0,neutral,0.0,"@snkr_twitr Copped 8,8.5,8.5,9 on foot site 
Picked up Nike reservation 8,8.5 ,2 were cancelled 
Kicks USA raffle 4… https://t.co/KkuYQxrgeL",19.0
