,Character Count,Date,Number Tagged,Polarity,Sentiment,Subjectivity,Text,Word Count
24,140.0,2019-06-29 14:52:47,0.0,0.1,positive,0.1,I texted my ex to get my things back and he’s really trying to make a trade of my things for his nike hoodie he gav… https://t.co/KmKdYhJn0W,27.0
25,128.0,2019-06-29 14:52:31,8.0,0.0,neutral,0.0,@KingLouisRocks @danteruker @KenMclee @1966_lee @BA_Hore91 @i_am_bateman @FriskyChillieh @nike_humanity… https://t.co/Fy2ZMsfL4B,9.0
26,75.0,2019-06-29 14:52:26,0.0,0.5166666666666667,positive,0.16666666666666666,"Hey Adidas Nike Store, thanks for the follow! Wishing you the best #success",13.0
27,110.0,2019-06-29 14:52:13,2.0,0.3,positive,0.5,"giannis branding concept is dope, mixing the greek culture and the freakness of @Giannis_An34 .
nice job @nike",17.0
28,140.0,2019-06-29 14:52:03,2.0,0.38611111111111107,positive,0.7555555555555555,"Still one of my favorite color ways! @nike @nikesb #Beijing 
.
.
The materials on these are so good. Not super rare… https://t.co/XUc0RPIkJj",21.0
29,53.0,2019-06-29 14:51:55,1.0,0.0,neutral,0.0,Ca sbibi bien les nike x stranger things @MadamSadi ?,10.0
30,135.0,2019-06-29 14:51:54,1.0,0.325,positive,0.625,"@SBDetroit Nice to see Nike implementing this tech in other shoes. From an aesthetic standpoint, I think the AJ33 did it better though.",23.0
31,140.0,2019-06-29 14:51:50,1.0,0.25,positive,0.3333333333333333,"@LadyBellatrix Kawhi Leonard, who just led Toronto to its first ever NBA championship. Basically treated like a Kin… https://t.co/uMYvjJuvy2",19.0
32,131.0,2019-06-29 14:51:36,0.0,0.14285714285714285,positive,0.26785714285714285,"If we’re switching kit sponsors next season then there’s no way a deal hasn’t been done already, right? So is it Nike or what? #LFC",25.0
33,133.0,2019-06-29 14:51:10,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/E9dV5wlaBa https://t.co/YRVR3u4Wic",18.0
34,137.0,2019-06-29 14:51:00,1.0,0.4,positive,0.4,Check out what I just added to my closet on Poshmark: Nike Dri Fit Ohio State Hat. https://t.co/yYxm51PYRv via @poshmarkapp #shopmycloset,21.0
35,140.0,2019-06-29 14:50:36,1.0,-0.5,negative,1.0,@TheCakeChancery Sorry for u Nike because everything that happen on this earth there's is a reason beside it now be… https://t.co/UECaVTklzs,21.0
36,106.0,2019-06-29 14:50:27,0.0,0.0,neutral,0.0,#SneakerBar Another Originals Colorway of the Nike Zoom GP https://t.co/Jd98GLmCJd https://t.co/eW9vbOvvHo,11.0
37,106.0,2019-06-29 14:50:26,0.0,0.0,neutral,0.0,"Nike Air Max 1 Tinker “Sketch”
Release Date: September 2019
Style Code: CJ4286-101 https://t.co/YxLk8sVO8e",12.0
38,137.0,2019-06-29 14:50:20,0.0,0.0,neutral,0.0,4.50 miles in 35.34 Mins 7.53 Pace #fitness #finishstrong #cardio #cardioday #nike #nikerunning #nikerunningclub… https://t.co/1GLc52crvJ,15.0
39,139.0,2019-06-29 14:50:16,0.0,-0.2,negative,0.4,Check out Dead Stock Women’s Zoom Kigers 5 Sz. 14 W/12.5 M Collaboration With Virgil Abloh https://t.co/gzstUn5vUG… https://t.co/NwzG2Q1mTt,18.0
40,121.0,2019-06-29 14:50:07,0.0,0.11111111111111112,positive,0.5444444444444445,"ICYMI: Nearly 40% OFF + free shipping on the Nike Air VaporMax Flyknit 2 ""Black Volt""

BUY HERE:… https://t.co/V0REl8SyyT",18.0
41,52.0,2019-06-29 14:50:04,1.0,0.0,neutral,0.0,@Eugene3005 Nike vaps with my number on the back 😭😭😭,10.0
42,98.0,2019-06-29 14:49:57,1.0,0.6000000000000001,positive,0.9,"Nike's LED running track is amazing. Race against your PB...

https://t.co/2EPx6biLdZ via @YouTube",12.0
43,90.0,2019-06-29 14:49:39,0.0,0.0,neutral,0.0,“The thirteenth iteration of the Nike Lebron Soldiers” coming soon https://t.co/0KKJLUiUPF,11.0
44,84.0,2019-06-29 14:49:29,0.0,0.0,neutral,0.0,"Nike releases designs of Giannis' shoe, the Air Zoom Freak 1 https://t.co/vnD1Sfqlnm",12.0
45,39.0,2019-06-29 14:49:26,1.0,0.0,neutral,0.0,Thank You @Nike https://t.co/sLLQI2jb5n,4.0
46,94.0,2019-06-29 14:49:25,0.0,0.0,neutral,0.0,Another Originals Colorway of the Nike Zoom GP https://t.co/VS5YGgEZBe https://t.co/5vOsIOFzpi,10.0
47,140.0,2019-06-29 14:49:23,0.0,-0.5000000000000001,negative,0.8666666666666667,"https://t.co/CmvOB0yV96
 Kid's Preschool Nike Air Max 270 Casual Shoes Black/White AO2372 001 – Size 12C
Price: $86… https://t.co/h1LQKIkYd6",17.0
48,131.0,2019-06-29 14:49:20,0.0,0.023809523809523808,positive,0.430952380952381,"do i buy a thrifted black mens nike windbreaker for $3.50 if it's in a size large and keep in mind I
i'm like a xs/small in women's",27.0
49,123.0,2019-06-29 14:49:10,4.0,0.0,neutral,0.0,"Waiting to get my FREAK on! 
🏀👟 🇬🇷 
@Nike #ZoomFreak1 @footlocker @Giannis_An34 @Bucks #FearTheDeer https://t.co/6pxYZCW8VR",15.0
50,5.0,2019-06-29 14:49:06,0.0,0.0,neutral,0.0,Nike😍,1.0
51,63.0,2019-06-29 14:48:53,2.0,0.0,neutral,0.6,@GodisSteven @jayywhit The Nike slides? Or a different pair 😂😂😂,10.0
52,140.0,2019-06-29 14:48:31,1.0,0.075,positive,0.425,@JETS_GetHerWet Where’s the joke? Only reason why Off White is appealing is due to the Nike collabs in recent years… https://t.co/sRoriXi6SV,21.0
53,140.0,2019-06-29 14:48:13,0.0,-0.1875,negative,0.23333333333333334,Day 7 Question: Our last but not the least question before our Opening Day tomorrow! The winner will get a Nike Bra… https://t.co/F0PYoJaPcP,23.0
54,28.0,2019-06-29 14:48:05,0.0,0.0,neutral,0.0,Nike https://t.co/V9A9qp6CCC,2.0
55,94.0,2019-06-29 14:47:45,0.0,0.0,neutral,0.0,Another Originals Colorway of the Nike Zoom GP https://t.co/E2pJ0XnMS3 https://t.co/r0c2v8t6xm,10.0
56,118.0,2019-06-29 14:47:30,2.0,0.0,neutral,1.0,@SoccerCooligans @TheAthleticSCCR Pray for me that the Nike flagship in Paris gets Marta name sets in after the final.,19.0
57,83.0,2019-06-29 14:47:05,0.0,0.0,neutral,0.025,"even when it’s raining outside, imma still have on the white nike socks and slides.",15.0
58,139.0,2019-06-29 14:47:03,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/qqECwOZEgg Lets… https://t.co/v2Cax3raMz",19.0
59,128.0,2019-06-29 14:46:55,0.0,0.0,neutral,0.75,We need more of Pastor Nike in our churches. I didn't say anyone is guilty. I'm still talking about the… https://t.co/meYG0DNoEq,21.0
60,140.0,2019-06-29 14:46:55,4.0,0.5,positive,0.5,@real_fish_fan @CliffFloyd30 @MLB @MLBNetwork There not yankees fan most of them dont even know what the logo means… https://t.co/8dUrjVPRNz,19.0
61,30.0,2019-06-29 14:46:43,0.0,0.0,neutral,0.0,next to cop: nike zoom freak 1,7.0
62,69.0,2019-06-29 14:46:32,0.0,0.15,positive,0.6499999999999999,Don’t normally do Nike trainers but stranger things Cortez go on then,12.0
63,127.0,2019-06-29 14:46:31,0.0,0.06666666666666667,positive,0.35000000000000003,Check out what I just added to my closet on Poshmark: Nike Jordan True Flight White Dark Concord 6.5Y.… https://t.co/lIyWwA4msV,20.0
64,125.0,2019-06-29 14:46:26,0.0,0.08,positive,0.26999999999999996,Check out Air Jordan Retro 1 High OG Gym Red Size 13 Men’s Come With https://t.co/AVh7oLXERc Receipt… https://t.co/R7yFxOIQMN,18.0
65,111.0,2019-06-29 14:46:23,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/48Vy9PfXzS https://t.co/NaAy85gLm8",14.0
66,73.0,2019-06-29 14:46:16,0.0,0.06818181818181818,positive,0.22727272727272727,"We're helping Nike with a New Air Max Commercial

https://t.co/1QlKXUF1j2",9.0
67,123.0,2019-06-29 14:46:14,0.0,-0.09583333333333334,negative,0.37083333333333335,Found an old file on my hard drive with 150+ Boot designs... how am I not working for Nike yet idk? https://t.co/xG91MX0ePb,22.0
68,101.0,2019-06-29 14:46:12,1.0,0.2675,positive,0.52,Hawkins High Cortez are so fresh! #NikeXStrangerThings #StrangerThings3 @Nike https://t.co/ZmKIAWBZqn,10.0
69,112.0,2019-06-29 14:46:12,4.0,0.3333333333333333,positive,0.5,@legendary_jj @SOLELINKS @JDSports @Nike Yah a lot of sizes were sitting and checked out with quick confirmation,17.0
70,94.0,2019-06-29 14:46:11,0.0,0.0,neutral,0.0,Another Originals Colorway of the Nike Zoom GP https://t.co/bI04Gbgajt https://t.co/JuTgAPDMX9,10.0
71,63.0,2019-06-29 14:46:09,2.0,0.0,neutral,0.0,@RatPack_14 @josh2saint So there’s no Nike or adidas in Canada?,10.0
72,139.0,2019-06-29 14:46:06,1.0,-0.6999999999999998,negative,0.6666666666666666,@urkle9 I think it's when a rep from Nike kicks you so you can ensure you aren't in a bad dream of you signing with the Knicks or Clippers.,29.0
73,38.0,2019-06-29 14:45:56,0.0,0.0,neutral,0.0,I have on Nike and Adidas today. IDGAF,8.0
74,139.0,2019-06-29 14:45:55,1.0,0.0,neutral,0.5,"@Jvdb95 not enough of it, because they’re nike sponsored, BUT I brought my fave orange hat and a shirt to match so… https://t.co/iQ2mEMYm34",23.0
75,74.0,2019-06-29 14:45:53,0.0,0.0,neutral,0.0,Nike Air Max 1 Tinker Sketch release september ni. https://t.co/B6wzfc3946,10.0
76,55.0,2019-06-29 14:45:42,0.0,0.0,neutral,0.0,that nike freak shirt gonna be for the weirdo reasons 😂,11.0
77,140.0,2019-06-29 14:45:26,0.0,0.8,positive,0.875,In addition to our great partnership with Marucci we are proud to be a part of Nike. All players have access to CBA… https://t.co/o2E1yIST0R,24.0
78,140.0,2019-06-29 14:45:26,1.0,0.0,neutral,0.0,@papimorte That's not what we like to hear. We'll pass along your feedback to our team. Since this was purchased wi… https://t.co/dWyQjuSaYf,22.0
79,118.0,2019-06-29 14:45:18,1.0,0.0,neutral,0.0,The #NikeTop100 in Saint Louis left @coreyevans_10 with plenty of takeaways. Here's his list:… https://t.co/KAdInUHbqR,15.0
80,127.0,2019-06-29 14:45:04,0.0,0.13636363636363635,positive,0.45454545454545453,"Release Date: Stranger Things x Nike Air Tailwind 79 'OG Collection' - July 12, 2019 (new date) |$120|… https://t.co/BJ3RXAfjtO",19.0
81,104.0,2019-06-29 14:45:03,1.0,0.2777777777777778,positive,0.24444444444444446,5th/6th Grade Girls - Pool A/B - NIKE LADY GYM RATS - BLACK def. INDIANA'S BEST RED 44-15 @exposurebball,19.0
82,100.0,2019-06-29 14:45:00,1.0,0.0,neutral,0.0,"Delayed on #Nike US.
@Stranger_Things x Nike.
Now releasing Friday, July 12. https://t.co/q7Lm2mWVrd",11.0
83,98.0,2019-06-29 14:44:55,0.0,0.0,neutral,0.0,Mens Nike sidebag $25 + Waist pack $25 #sneakerjunkies Providence Location https://t.co/Qa4f3FAsgr,12.0
84,140.0,2019-06-29 14:44:53,0.0,0.0,neutral,0.0,"Those who perpetrate abuse in our places of worship, God is watching you in 3D- Pastor Sam Adeyemi's wife, Nike, wr… https://t.co/3pI3uZBJCD",22.0
85,110.0,2019-06-29 14:44:39,0.0,0.0,neutral,0.0,"Nike Air Max 270 React
Release Date: July 3rd, 2019
$150 
👇👇👇👇
https://t.co/i4RpC9mN7Y https://t.co/F1YkBHSrRJ",11.0
86,132.0,2019-06-29 14:44:27,2.0,0.625,positive,1.0,@nikestore @Jumpman23 So glad Nike does literally nothing to stop bots.. had a pair selected manually at 10:00:05 and sold out.. BS!,22.0
87,56.0,2019-06-29 14:44:24,4.0,0.2,positive,0.4,@bwo86 @SOLELINKS @JDSports @Nike It went straight thru?,8.0
88,91.0,2019-06-29 14:44:17,0.0,0.0,neutral,0.0,“Ayo g can we ditch these Jerusalem 12’s and cop some nike slides?” https://t.co/6vVgB0I2nL,14.0
89,42.0,2019-06-29 14:44:10,0.0,0.0,neutral,0.0,Everything at Nike sandton is on sale 😭😭😭😭,8.0
90,111.0,2019-06-29 14:44:06,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/kSb58AhmRW https://t.co/JVSwsp6sQG",14.0
91,111.0,2019-06-29 14:44:01,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/ZGixGXCDUp https://t.co/MaWUY5Crdr",14.0
92,45.0,2019-06-29 14:43:59,0.0,0.0,neutral,0.0,12 months lil boys Nike outfits 7 outfits $70,9.0
93,134.0,2019-06-29 14:43:50,0.0,0.0,neutral,0.0,"Nike Blazer x Sacai ""Maize Navy"" #freshoutthebox #sneaker #style #sneakergame #sakicks #kicks  #sneakerholics… https://t.co/Q58w57wil7",15.0
94,111.0,2019-06-29 14:43:40,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/3BHKqfyRNL https://t.co/zG7tHhGVIC",14.0
95,111.0,2019-06-29 14:43:38,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/NAgtR7yaGf https://t.co/WvLMSaRCjX",14.0
96,111.0,2019-06-29 14:43:37,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/2KPro22xTX https://t.co/mMU09UrI7r",14.0
97,111.0,2019-06-29 14:43:13,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/3nN4doxEZr https://t.co/b219E9KKJC",14.0
98,111.0,2019-06-29 14:43:09,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/ocYJFBdFkX https://t.co/yUhdNbzWfC",14.0
99,111.0,2019-06-29 14:43:07,0.0,0.0,neutral,0.3,"Nike LeBron 16 Low 'White/Midnight Navy' - July 1, 2019 |$160|  https://t.co/4dUCsOUpqQ https://t.co/lWWAEkOLr4",14.0
100,43.0,2019-06-29 14:42:52,2.0,0.5,positive,0.95,@KGmontjane1 @Nike Wow! Those are gorgeous!,6.0
101,64.0,2019-06-29 14:42:40,1.0,0.0,neutral,0.0,@bigkick2113 Shop Lebron x JE ICON here: https://t.co/FFDRCyHy7j,8.0
102,124.0,2019-06-29 14:42:36,0.0,0.0,neutral,0.0,"Here's How Will Smith, Michelle Obama, and Nike Earn the Attention and Loyalty of Fans and Customers https://t.co/JLZURP8ql1",18.0
103,143.0,2019-06-29 14:42:23,1.0,0.6,positive,0.9,Kindly follow my artwork page on IG: @nestymadeit &amp; don’t forget to patronize us ✌🏽😊 let’s put some smiles on your… https://t.co/R2g5uMPFxi,22.0
104,133.0,2019-06-29 14:42:11,3.0,0.5694444444444445,positive,0.7444444444444445,Good looks @SOLELINKS and @JDSports ! Easy hassle free no FOMO check out 20 min after taking the L from @Nike https://t.co/hK7fNNbC18,22.0
105,130.0,2019-06-29 14:42:02,1.0,0.13636363636363635,positive,0.45454545454545453,"Couple spots with select size options for the NEW Nike AF1-Type N.354 release - $140 + ship:

@KITH -&gt;… https://t.co/Eeoi1YkTdo",19.0
106,140.0,2019-06-29 14:41:55,2.0,0.5,positive,0.5,@Nike @nikestore Hey is there by chance any more Nike Air Vandals that are coming out? I'm dying to get some in any… https://t.co/EPFCyX4hLH,24.0
107,27.0,2019-06-29 14:41:48,1.0,0.0,neutral,0.0,@aubry256 Nike ..just do it,5.0
108,99.0,2019-06-29 14:41:46,0.0,0.0,neutral,0.0,"NIKE AIR JORDAN 3 RETRO SP “Tinker” “Black/Cement''
https://t.co/i4RpC9mN7Y https://t.co/IgvxlSKt37",9.0
109,71.0,2019-06-29 14:41:38,1.0,1.0,positive,0.3,@VOREGl It's the best AU I've ever read and it doesn't even exist. YET.,14.0
110,51.0,2019-06-29 14:41:12,0.0,0.0,neutral,0.0,The Nike yoga collection is all I ever want to wear,11.0
111,126.0,2019-06-29 14:40:51,1.0,0.10000000000000002,positive,0.3,"@mattsliko Hey Matt, lets 🔍 you a pair. Click the link to check out all available shoes in extra wide: https://t.co/2yS4UY0CzV",21.0
112,91.0,2019-06-29 14:40:50,1.0,0.0,neutral,0.0,@TTHCIL That's like saying no one should hit... Cos girls don't wear nike pants #justdoit .,16.0
113,119.0,2019-06-29 14:40:39,0.0,0.30000000000000004,positive,0.55,"HUGE thanks to  Saladin A., Laura M., Ingrid L., Daniel R., and Joseph E., all who helped push… https://t.co/2tIPk1HKVu",20.0
114,120.0,2019-06-29 14:40:37,0.0,-0.05555555555555555,negative,0.14444444444444446,(eBay Sponsored) Nike Kyrie 4 70s Decade Pack Amarillo Black Sail Yellow Red 943806 700 Size 13… https://t.co/yagleHbtbE,18.0
115,130.0,2019-06-29 14:40:36,0.0,0.0,neutral,0.0,"(eBay Sponsored) NIKE Youth Lebron Soldier 9 Boys Basketball Shoes, Tan, Size 11.0 https://t.co/DVYMlIA0AG https://t.co/Dz3rZdDZhy",15.0
116,118.0,2019-06-29 14:40:35,0.0,0.0,neutral,0.0,(eBay Sponsored) Nike Basketball Shorts Red Mens XL PocketsActivewear athletic workout sports… https://t.co/Gzcnwb5Du8,13.0
117,133.0,2019-06-29 14:40:21,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/OhbxojycuP https://t.co/RQ8rj6cJta",18.0
118,110.0,2019-06-29 14:40:17,0.0,0.0,neutral,0.0,"The NIKE X OFF-WHITE VAPOR STREET steps into action…

&gt;&gt; https://t.co/Wtl5BRqY5M https://t.co/hn9a2ZIPV3",11.0
119,63.0,2019-06-29 14:40:04,0.0,-0.03181818181818183,negative,0.55,"I live everyday like its the weekend
Im like nike, i just do it",13.0
120,140.0,2019-06-29 14:39:32,0.0,0.3,positive,0.95,Only catching the Nike slogan after reading this. I always assumed he was alluding to Reebok cancelling his sneaker… https://t.co/tCSxMAba4S,20.0
121,98.0,2019-06-29 14:39:23,0.0,-0.05,negative,0.1,Can anybody tell me what happened to the grey Nike socks? Ain't seen a pair in like 5-7 years. smh,20.0
122,61.0,2019-06-29 14:39:22,0.0,-0.05,negative,0.4,long johns always making me feel like a nike athlete to sleep,12.0
123,140.0,2019-06-29 14:39:16,4.0,0.25,positive,0.4,@simoncclark456 @JoeWStanley @agricontract @Nike I know for many https://t.co/DazRK8GILp has been an essential part… https://t.co/plj3B5xoe8,15.0
124,140.0,2019-06-29 14:39:11,3.0,0.3571428571428571,positive,0.5357142857142857,@cocoseoul @choi_bts2 @BTS_twt I haven't thought about that you're absolutely right! Although I've seen some random… https://t.co/MaNIbepBw5,17.0
125,140.0,2019-06-29 14:38:47,9.0,0.0,neutral,0.0,@Bertwrite @techsabado @RadyoSingko @lourddv @thenewjelaolaso @videocruise @c0ldburrito @rociousss @ping_uytiepo sn… https://t.co/PpmpxvhzLW,11.0
126,136.0,2019-06-29 14:38:34,2.0,0.1481818181818182,positive,0.4972727272727272,"NEW @Stranger_Things x Nike Air Tailwind 79 ""Hawkins High"" pairs are via @KITH for $120 + ship.

BUY HERE -&gt;… https://t.co/JMc6QY82c0",20.0
127,105.0,2019-06-29 14:38:21,0.0,0.0,neutral,0.0,Y’all think LeBron could pull some strings at Nike and have them gift his logo back if he signs with LAL?,21.0
128,85.0,2019-06-29 14:38:13,0.0,0.0,neutral,0.0,Nike’s not lyin’ people; Just Do It!!! Do that thing you have been wanting to do!!!!!,16.0
129,75.0,2019-06-29 14:38:10,1.0,0.7,positive,0.6000000000000001,"@gabe_roldan Oh idk about those but nike has good ones, they’re just sporty",13.0
130,72.0,2019-06-29 14:37:58,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/IDgz7gmARK",10.0
131,72.0,2019-06-29 14:37:58,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/OiZj57M0zq",10.0
132,72.0,2019-06-29 14:37:56,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/xiePGMNjUv",10.0
133,140.0,2019-06-29 14:37:51,3.0,0.0,neutral,0.0,"@KicksDeals @nikebasketball @nikestore I appreciate the heads up, I’ve been looking for these to restock since I sa… https://t.co/EAZ5LOkdZN",19.0
134,133.0,2019-06-29 14:37:49,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/e9z253EBKc https://t.co/SJw3PeiSXB",18.0
135,139.0,2019-06-29 14:37:45,0.0,0.33,positive,0.72,"The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.
https://t.co/oDJe6dQE0o this… https://t.co/CxBvcvAp6O",19.0
136,125.0,2019-06-29 14:37:40,2.0,0.0,neutral,0.0,.@brianastarr21  spoke to @dyestat at the 2019 #NikeEliteCamp sprint session 📹https://t.co/lw2mBzdwJ9 https://t.co/U9CbMFfxTQ,13.0
137,140.0,2019-06-29 14:37:29,0.0,0.0,neutral,0.06666666666666667,I got “scolded” last night for eating Chick-fil-a while in Chicago by someone who rolls eyes at ppl for not wearing… https://t.co/CkXGXjpgx8,22.0
138,72.0,2019-06-29 14:37:25,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/pC3zgtcjfn",10.0
139,72.0,2019-06-29 14:37:24,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/fymAuBlKh2",10.0
140,72.0,2019-06-29 14:37:23,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/NtdveKvney",10.0
141,140.0,2019-06-29 14:37:20,2.0,0.06818181818181818,positive,0.7272727272727273,@AdamLFC_19 @TheKopiteOFF Dont think we would sign him but if Nike are our new sponsor they would help massively to… https://t.co/74ISDfwMAF,21.0
142,140.0,2019-06-29 14:37:18,0.0,0.26666666666666666,positive,0.2833333333333333,Interesting to see the Raptors use the Klaw logo in a social media post while Kawhi is suing Nike over it. Don’t re… https://t.co/9Y728afQly,24.0
143,93.0,2019-06-29 14:37:11,0.0,0.0,neutral,0.0,Nike Outlet.....oh all the gym clothes and shoes I can get WHEWWWW! 😊 https://t.co/bn2fx8TKJS,14.0
144,72.0,2019-06-29 14:36:58,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/TxoEt51H3K",10.0
145,72.0,2019-06-29 14:36:57,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/ItynSLZB29",10.0
146,72.0,2019-06-29 14:36:55,0.0,0.0,neutral,0.0,"Nike's Air Max 95 gets an ""Aqua"" color treatment https://t.co/G4fffBxXV6",10.0
147,140.0,2019-06-29 14:36:53,0.0,0.33,positive,0.72,Overslept n sitting on Nike.. The Air Jordan 1 Retro High OG is yours. Share your latest pick up with your friends.… https://t.co/AKO03whxMD,23.0
